,UserID,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot,Current_Time,friends_to_followers_ratio
38,791579675038449664,300,21,1147,4915.0,45,0.0,1.0,0.0,0.1,0.8666666666666667,2603,0,0,4.285091543156059
39,1008585159858270208,414,19,432,220.0,161,0.9333333333333332,0.8,1.1,6.0,0.0,130,0,0,0.5092592592592593
40,736106427064799232,272,139,1455,364.0,225,0.9666666666666668,0.7666666666666667,0.9666666666666668,195.46666666666667,5.366666666666666,3883,0,0,0.2501718213058419
41,736906416414298112,273,0,53971,112.0,221,2.6,0.2,5.3,220.0,0.0,1953,0,0,0.0020751885271719996
42,897344801728643072,354,36,24,49.0,2,0.03333333333333333,0.2333333333333333,0.13333333333333333,0.03333333333333333,0.0,7,0,0,2.0416666666666665
43,775341808968691712,287,98,4713,528.0,225,1.2,0.9666666666666668,0.6,0.3333333333333333,1.0333333333333334,19148,0,0,0.11203055378739657
44,4848168385,246,0,11090,63.0,111,0.8333333333333334,0.6666666666666666,1.0666666666666669,220.16666666666663,131.43333333333334,315,0,0,0.005680793507664562
45,34245009,11,131,675330,28.0,86,2.1,1.8333333333333333,0.3333333333333333,10.866666666666667,32.3,426475,0,0,4.1461211555831963e-05
46,39743812,15,120,3201871,44.0,2,1.7,0.8333333333333334,0.6,2.933333333333333,4.533333333333333,386241,0,0,1.3741965244695991e-05
47,372754427,69,157,1122950,209.0,89,0.1,1.0333333333333334,0.03333333333333333,58.8,237.66666666666663,101591,0,0,0.00018611692417293735
48,1056850669,105,114,2050934,15.0,134,2.7333333333333334,1.3333333333333333,0.3333333333333333,16.7,62.6,227527,0,0,7.3137409589972175e-06
49,98362607,29,47,1035828,89.0,86,2.033333333333333,2.0,1.5666666666666669,20.733333333333334,100.53333333333332,285841,0,0,8.592160088354437e-05
50,39240673,14,40,8254265,165.0,86,2.333333333333333,1.933333333333333,0.6,20.3,99.3,194592,0,0,1.9989665948452102e-05
51,37034483,13,31,11375975,14.0,86,0.6333333333333333,1.0333333333333334,0.5,5.4,19.466666666666665,596778,0,0,1.2306637453053476e-06
